Flavobacterium sp. PDD-32b-56;36;19;Decomposers::Bacterie
Flavobacterium sp. R-38392;36;19;Decomposers::Bacterie
Flavosolibacter sp. HU1-JC5;36;19;Decomposers::Bacterie
Fluviicola sp. YS 1.2.4;36;19;Decomposers::Bacterie
Frigoribacterium sp. B1-25c-3;36;19;Decomposers::Bacterie
Gaiella occulta;36;19;Decomposers::Bacterie
Geobacter anodireducens;36;19;Decomposers::Bacterie
Geobacter sp. enrichment culture clone VanCtr1;36;19;Decomposers::Bacterie
Geodermatophilus sp. Z2R53;36;19;Decomposers::Bacterie
Georgfuchsia toluolica;36;19;Decomposers::Bacterie
Humibacter sp. Po15c;36;19;Decomposers::Bacterie
Kribbella sp. enrichment culture clone VanCtr42;36;19;Decomposers::Bacterie
Ktedonobacter sp. enrichment culture clone CTBE CDB1001H01;36;19;Decomposers::Bacterie
Legionella lytica;36;19;Decomposers::Bacterie
Leifsonia sp. A5AGK;36;19;Decomposers::Bacterie
Luedemannella sp. 119-1-07;36;19;Decomposers::Bacterie
Luteimonas aestuarii;36;19;Decomposers::Bacterie
Lysobacter sp. MS6Y-8-7;36;19;Decomposers::Bacterie
Lysobacter sp. RHLT3-4;36;19;Decomposers::Bacterie
Lysobacter sp. YS-37;36;19;Decomposers::Bacterie
Martelella endophytica;36;19;Decomposers::Bacterie
Methylosinus sporium;36;19;Decomposers::Bacterie
Methylosinus trichosporium;36;19;Decomposers::Bacterie
Moraxella osloensis;36;19;Decomposers::Bacterie
Mucilaginibacter sp. HME7565;36;19;Decomposers::Bacterie
Mucilaginibacter sp. UA-VH0703;36;19;Decomposers::Bacterie
Mycobacterium sp. PSY065;36;19;Decomposers::Bacterie
Mycoplana sp. HP12Q;36;19;Decomposers::Bacterie
Nakamurella sp. A24MTO;36;19;Decomposers::Bacterie
Nitrospira marina;36;19;Decomposers::Bacterie
Nocardioides sp.;36;19;Decomposers::Bacterie
Nocardioides sp. MSL 24;36;19;Decomposers::Bacterie
Nocardioides sp. RW28;36;19;Decomposers::Bacterie
Nocardioides sp. SSRB28-7;36;19;Decomposers::Bacterie
Novosphingobium sp.;36;19;Decomposers::Bacterie
Ochrobactrum anthropi;36;19;Decomposers::Bacterie
Oligoflexus tunisiensis;36;19;Decomposers::Bacterie
Oricola cellulosilytica;36;19;Decomposers::Bacterie
Panacibacter ginsenosidivorans;36;19;Decomposers::Bacterie
Parafilimonas terrae;36;19;Decomposers::Bacterie
Paucimonas lemoignei;36;19;Decomposers::Bacterie
Pedobacter luteus;36;19;Decomposers::Bacterie
Pedobacter sp. FGR-05;36;19;Decomposers::Bacterie
Pedosphaera parvula;36;19;Decomposers::Bacterie
Pelomonas sp. CR2;36;19;Decomposers::Bacterie
Pelomonas sp. K89;36;19;Decomposers::Bacterie
Phenylobacterium lituiforme;36;19;Decomposers::Bacterie
Phenylobacterium sp. B6.10-61;36;19;Decomposers::Bacterie
Phenylobacterium sp. enrichment culture clone LplF-80;36;19;Decomposers::Bacterie
Phenylobacterium sp. URHA0004;36;19;Decomposers::Bacterie
Pontibacter sp. LX8;36;19;Decomposers::Bacterie
Ralstonia solanacearum;36;19;Decomposers::Bacterie
Ralstonia sp. JOS55-1;36;19;Decomposers::Bacterie
Rhizomicrobium sp. URHE0053;36;19;Decomposers::Bacterie
Rhodanobacter sp. D47;36;19;Decomposers::Bacterie
Rhodopila globiformis;36;19;Decomposers::Bacterie
Rhodoplanes sp. Z2-YC6860;36;19;Decomposers::Bacterie
Roseiarcus fermentans;36;19;Decomposers::Bacterie
Rudaea cellulosilytica;36;19;Decomposers::Bacterie
Rudaea sp. URHD0100;36;19;Decomposers::Bacterie
Salinibacterium sp. CC13L1;36;19;Decomposers::Bacterie
Sediminibacterium aquarii;36;19;Decomposers::Bacterie
Sorangium cellulosum;36;19;Decomposers::Bacterie
Sphingobacterium sp. P-7;36;19;Decomposers::Bacterie
Sphingobium olei;36;19;Decomposers::Bacterie
Sphingomonas changbaiensis;36;19;Decomposers::Bacterie
Sphingomonas fennica;36;19;Decomposers::Bacterie
Sphingomonas sp. 52NP12;36;19;Decomposers::Bacterie
Sphingomonas sp. C0503;36;19;Decomposers::Bacterie
Sphingomonas sp. DB-II-12;36;19;Decomposers::Bacterie
Sphingomonas sp. LP105;36;19;Decomposers::Bacterie
Sphingomonas sp. ML1;36;19;Decomposers::Bacterie
Sphingomonas sp. NCCP-1295;36;19;Decomposers::Bacterie
Sphingomonas sp. THG-DN7.10;36;19;Decomposers::Bacterie
Sphingosinicella sp. YJ22;36;19;Decomposers::Bacterie
Streptacidiphilus alcalitolerans;36;19;Decomposers::Bacterie
Streptomyces abietis;36;19;Decomposers::Bacterie
Streptomyces sp. PanSC6;36;19;Decomposers::Bacterie
Terrimonas arctica;36;19;Decomposers::Bacterie
Terrimonas sp. URHE0054;36;19;Decomposers::Bacterie
uncultured Acidimicrobium sp.;36;19;Decomposers::Bacterie
uncultured Acidisphaera sp.;36;19;Decomposers::Bacterie
uncultured Aciditerrimonas sp.;36;19;Decomposers::Bacterie
uncultured Acidothermus sp.;36;19;Decomposers::Bacterie
uncultured Acidovorax sp.;36;19;Decomposers::Bacterie
uncultured Actinoallomurus sp.;36;19;Decomposers::Bacterie
uncultured Actinocatenispora sp.;36;19;Decomposers::Bacterie
uncultured Actinomyces sp.;36;19;Decomposers::Bacterie
uncultured Actinoplanes sp.;36;19;Decomposers::Bacterie
uncultured Adhaeribacter sp.;36;19;Decomposers::Bacterie
uncultured Altererythrobacter sp.;36;19;Decomposers::Bacterie
uncultured Aminobacter sp.;36;19;Decomposers::Bacterie
uncultured Anaeromyxobacter sp.;36;19;Decomposers::Bacterie
uncultured Arenimonas sp.;36;19;Decomposers::Bacterie
uncultured Bacillus sp.;36;19;Decomposers::Bacterie
uncultured Bacteroides sp.;36;19;Decomposers::Bacterie
uncultured Bdellovibrio sp.;36;19;Decomposers::Bacterie
uncultured Bellilinea sp.;36;19;Decomposers::Bacterie
uncultured Blastochloris sp.;36;19;Decomposers::Bacterie
uncultured Bradyrhizobium sp.;36;19;Decomposers::Bacterie
uncultured Burkholderia sp.;36;19;Decomposers::Bacterie
uncultured Byssovorax sp.;36;19;Decomposers::Bacterie
uncultured Caldilinea sp.;36;19;Decomposers::Bacterie
uncultured Candidatus Microthrix sp.;36;19;Decomposers::Bacterie
uncultured Candidatus Nephrothrix sp.;36;19;Decomposers::Bacterie
uncultured Caulobacter sp.;36;19;Decomposers::Bacterie
uncultured Chitinophaga sp.;36;19;Decomposers::Bacterie
uncultured Chloroflexus sp.;36;19;Decomposers::Bacterie
uncultured Chondromyces sp.;36;19;Decomposers::Bacterie
uncultured Comamonas sp.;36;19;Decomposers::Bacterie
uncultured Conexibacter sp.;36;19;Decomposers::Bacterie
uncultured Crocinitomix sp.;36;19;Decomposers::Bacterie
uncultured Cupriavidus sp.;36;19;Decomposers::Bacterie
uncultured Curvibacter sp.;36;19;Decomposers::Bacterie
uncultured Cystobacter sp.;36;19;Decomposers::Bacterie
uncultured Cytophaga sp.;36;19;Decomposers::Bacterie
uncultured Dactylosporangium sp.;36;19;Decomposers::Bacterie
uncultured Dehalococcoides sp.;36;19;Decomposers::Bacterie
uncultured Demequina sp.;36;19;Decomposers::Bacterie
uncultured Denitratisoma sp.;36;19;Decomposers::Bacterie
uncultured Derxia sp.;36;19;Decomposers::Bacterie
uncultured Desulfitobacterium sp.;36;19;Decomposers::Bacterie
uncultured Desulfotalea sp.;36;19;Decomposers::Bacterie
uncultured Desulfovibrio sp.;36;19;Decomposers::Bacterie
uncultured Desulfovirga sp.;36;19;Decomposers::Bacterie
uncultured Desulfuromonas sp.;36;19;Decomposers::Bacterie
uncultured Dokdonella sp.;36;19;Decomposers::Bacterie
uncultured Dongia sp.;36;19;Decomposers::Bacterie
uncultured Dyella sp.;36;19;Decomposers::Bacterie
uncultured Elusimicrobium sp.;36;19;Decomposers::Bacterie
uncultured Erythrobacter sp.;36;19;Decomposers::Bacterie
uncultured Ferribacterium sp.;36;19;Decomposers::Bacterie
uncultured Ferrimicrobium sp.;36;19;Decomposers::Bacterie
uncultured Ferrithrix sp.;36;19;Decomposers::Bacterie
uncultured Ferruginibacter sp.;36;19;Decomposers::Bacterie
uncultured Fibrobacter sp.;36;19;Decomposers::Bacterie
uncultured Flavisolibacter sp.;36;19;Decomposers::Bacterie
uncultured Flavobacterium sp.;36;19;Decomposers::Bacterie
uncultured Flexibacter sp.;36;19;Decomposers::Bacterie
uncultured Fluviicola sp.;36;19;Decomposers::Bacterie
uncultured Frankia sp.;36;19;Decomposers::Bacterie
uncultured Fusobacterium sp.;36;19;Decomposers::Bacterie
uncultured Gaiella sp.;36;19;Decomposers::Bacterie
uncultured Geoalkalibacter sp.;36;19;Decomposers::Bacterie
uncultured Geobacter sp.;36;19;Decomposers::Bacterie
uncultured Georgfuchsia sp.;36;19;Decomposers::Bacterie
uncultured Geothermobacter sp.;36;19;Decomposers::Bacterie
uncultured Haliangium sp.;36;19;Decomposers::Bacterie
uncultured Haliea sp.;36;19;Decomposers::Bacterie
uncultured Haliscomenobacter sp.;36;19;Decomposers::Bacterie
uncultured Herbaspirillum sp.;36;19;Decomposers::Bacterie
uncultured Herminiimonas sp.;36;19;Decomposers::Bacterie
uncultured Hydrogenophaga sp.;36;19;Decomposers::Bacterie
uncultured Hyphomicrobium sp.;36;19;Decomposers::Bacterie
uncultured Iamia sp.;36;19;Decomposers::Bacterie
uncultured Ignavibacterium sp.;36;19;Decomposers::Bacterie
uncultured Ilumatobacter sp.;36;19;Decomposers::Bacterie
uncultured Janibacter sp.;36;19;Decomposers::Bacterie
uncultured Kineococcus sp.;36;19;Decomposers::Bacterie
uncultured Kineosporia sp.;36;19;Decomposers::Bacterie
uncultured Kofleria sp.;36;19;Decomposers::Bacterie
uncultured Ktedonobacter sp.;36;19;Decomposers::Bacterie
uncultured Lacibacter sp.;36;19;Decomposers::Bacterie
uncultured Legionella sp.;36;19;Decomposers::Bacterie
uncultured Lentzea sp.;36;19;Decomposers::Bacterie
uncultured Levilinea sp.;36;19;Decomposers::Bacterie
uncultured Lishizhenia sp.;36;19;Decomposers::Bacterie
uncultured Longilinea sp.;36;19;Decomposers::Bacterie
uncultured Luteolibacter sp.;36;19;Decomposers::Bacterie
uncultured Lysobacter sp.;36;19;Decomposers::Bacterie
uncultured Malonomonas sp.;36;19;Decomposers::Bacterie
uncultured Marmoricola sp.;36;19;Decomposers::Bacterie
uncultured Massilia sp.;36;19;Decomposers::Bacterie
uncultured Mesorhizobium sp.;36;19;Decomposers::Bacterie
uncultured Methylobacillus sp.;36;19;Decomposers::Bacterie
uncultured Methylocapsa sp.;36;19;Decomposers::Bacterie
uncultured Methylocella sp.;36;19;Decomposers::Bacterie
uncultured Methylophilus sp.;36;19;Decomposers::Bacterie
uncultured Methylosinus sp.;36;19;Decomposers::Bacterie
uncultured Microlunatus sp.;36;19;Decomposers::Bacterie
uncultured Micromonospora sp.;36;19;Decomposers::Bacterie
uncultured Microvirga sp.;36;19;Decomposers::Bacterie
uncultured Moorella sp.;36;19;Decomposers::Bacterie
uncultured Mucilaginibacter sp.;36;19;Decomposers::Bacterie
uncultured Mycobacterium sp.;36;19;Decomposers::Bacterie
uncultured Nannocystis sp.;36;19;Decomposers::Bacterie
uncultured Niastella sp.;36;19;Decomposers::Bacterie
uncultured Nitratireductor sp.;36;19;Decomposers::Bacterie
uncultured Nitrosococcus sp.;36;19;Decomposers::Bacterie
uncultured Nitrosospira sp.;36;19;Decomposers::Bacterie
uncultured Nitrospira sp.;36;19;Decomposers::Bacterie
uncultured Nocardioides sp.;36;19;Decomposers::Bacterie
uncultured Novosphingobium sp.;36;19;Decomposers::Bacterie
uncultured Ohtaekwangia sp.;36;19;Decomposers::Bacterie
uncultured Opitutus sp.;36;19;Decomposers::Bacterie
uncultured Pasteuria sp.;36;19;Decomposers::Bacterie
uncultured Pedobacter sp.;36;19;Decomposers::Bacterie
uncultured Pedomicrobium sp.;36;19;Decomposers::Bacterie
uncultured Pedosphaera sp.;36;19;Decomposers::Bacterie
uncultured Pelobacter sp.;36;19;Decomposers::Bacterie
uncultured Phaselicystis sp.;36;19;Decomposers::Bacterie
uncultured Phenylobacterium sp.;36;19;Decomposers::Bacterie
uncultured Polaromonas sp.;36;19;Decomposers::Bacterie
uncultured Polyangium sp.;36;19;Decomposers::Bacterie
uncultured Propionivibrio sp.;36;19;Decomposers::Bacterie
uncultured Prosthecobacter sp.;36;19;Decomposers::Bacterie
uncultured Prosthecomicrobium sp.;36;19;Decomposers::Bacterie
uncultured Pseudolabrys sp.;36;19;Decomposers::Bacterie
uncultured Pseudomonas sp.;36;19;Decomposers::Bacterie
uncultured Pseudonocardia sp.;36;19;Decomposers::Bacterie
uncultured Rhizobium sp.;36;19;Decomposers::Bacterie
uncultured Rhizomicrobium sp.;36;19;Decomposers::Bacterie
uncultured Rhodobium sp.;36;19;Decomposers::Bacterie
uncultured Rhodococcus sp.;36;19;Decomposers::Bacterie
uncultured Rhodoferax sp.;36;19;Decomposers::Bacterie
uncultured Rhodomicrobium sp.;36;19;Decomposers::Bacterie
uncultured Rhodoplanes sp.;36;19;Decomposers::Bacterie
uncultured Rhodopseudomonas sp.;36;19;Decomposers::Bacterie
uncultured Rhodothermus sp.;36;19;Decomposers::Bacterie
uncultured Roseiflexus sp.;36;19;Decomposers::Bacterie
;;;
uncultured Rubrobacter sp.;36;19;Opportunists::Bacterie
uncultured Saccharibacillus sp.;36;19;Opportunists::Bacterie
uncultured Saccharophagus sp.;36;19;Opportunists::Bacterie
uncultured Segetibacter sp.;36;19;Opportunists::Bacterie
uncultured Sinomonas sp.;36;19;Opportunists::Bacterie
uncultured Skermanella sp.;36;19;Opportunists::Bacterie
uncultured Solirubrobacter sp.;36;19;Opportunists::Bacterie
uncultured Solitalea sp.;36;19;Opportunists::Bacterie
uncultured Sphaerobacter sp.;36;19;Opportunists::Bacterie
uncultured Sphingobium sp.;36;19;Opportunists::Bacterie
uncultured Sphingomonas sp.;36;19;Opportunists::Bacterie
uncultured Sphingosinicella sp.;36;19;Opportunists::Bacterie
uncultured Sporichthya sp.;36;19;Opportunists::Bacterie
uncultured Stella sp.;36;19;Opportunists::Bacterie
uncultured Steroidobacter sp.;36;19;Opportunists::Bacterie
uncultured Sterolibacterium sp.;36;19;Opportunists::Bacterie
uncultured Streptomyces sp.;36;19;Opportunists::Bacterie
uncultured Syntrophobacter sp.;36;19;Opportunists::Bacterie
uncultured Syntrophus sp.;36;19;Opportunists::Bacterie
uncultured Terrimonas sp.;36;19;Opportunists::Bacterie
uncultured Thermaerobacter sp.;36;19;Opportunists::Bacterie
uncultured Thermoanaerobacter sp.;36;19;Opportunists::Bacterie
uncultured Thermoflavimicrobium sp.;36;19;Opportunists::Bacterie
uncultured Thermoleophilum sp.;36;19;Opportunists::Bacterie
uncultured Thermomonas sp.;36;19;Opportunists::Bacterie
uncultured Thiobacillus sp.;36;19;Opportunists::Bacterie
;;;
uncultured Thiohalospira sp.;36;19;Unknown::Bacterie
uncultured Thiorhodospira sp.;36;19;Unknown::Bacterie
uncultured Turneriella sp.;36;19;Unknown::Bacterie
uncultured Verrucomicrobium sp.;36;19;Unknown::Bacterie
uncultured Woodsholea sp.;36;19;Unknown::Bacterie
uncultured Xanthomonas sp.;36;19;Unknown::Bacterie
Variibacter gotjawalensis;36;19;Unknown::Bacterie
Vulgatibacter incomptus;36;19;Unknown::Bacterie
;;;
Candidatus Nitrososphaera gargensis;37;23;Decomposers::Archae
Cenarchaeum symbiosum;37;23;Decomposers::Archae
Methanomassiliicoccus sp. 138;37;23;Decomposers::Archae
Methanomassiliicoccus sp. 142;37;23;Decomposers::Archae
Methanomassiliicoccus sp. P27;37;23;Decomposers::Archae
uncultured Candidatus Nitrosopumilus sp.;37;23;Decomposers::Archae
uncultured Nitrososphaera sp.;37;23;Decomposers::Archae
;;;
Acidobacterium sp. pan6;38;13;Miners::Bacterie
Candidatus Koribacter versatilis;38;13;Miners::Bacterie
Candidatus Solibacter usitatus;38;13;Miners::Bacterie
Edaphobacter dinghuensis;38;13;Miners::Bacterie
Gemmata obscuriglobus;38;13;Miners::Bacterie
Gemmata sp. Fl1-1;38;13;Miners::Bacterie
Granulicella paludicola;38;13;Miners::Bacterie
Holophaga sp. oral clone CA002;38;13;Miners::Bacterie
Occallatibacter riparius;38;13;Miners::Bacterie
Phycisphaera mikurensis;38;13;Miners::Bacterie
Pirellula sp.;38;13;Miners::Bacterie
Pirellula staleyi;38;13;Miners::Bacterie
Planctomyces sp.;38;13;Miners::Bacterie
Singulisphaera rosea;38;13;Miners::Bacterie
Tepidisphaera mucosa;38;13;Miners::Bacterie
Terracidiphilus gabretensis;38;13;Miners::Bacterie
uncultured Acidobacterium sp.;38;13;Miners::Bacterie
uncultured Acidobacterium UA3;38;13;Miners::Bacterie
uncultured Candidatus Koribacter sp.;38;13;Miners::Bacterie
uncultured Candidatus Solibacter sp.;38;13;Miners::Bacterie
uncultured Edaphobacter sp.;38;13;Miners::Bacterie
uncultured Gemmata sp.;38;13;Miners::Bacterie
uncultured Gemmatimonas sp.;38;13;Miners::Bacterie
uncultured Holophaga sp.;38;13;Miners::Bacterie
uncultured Isosphaera sp.;38;13;Miners::Bacterie
uncultured Pirellula sp.;38;13;Miners::Bacterie
uncultured Planctomyces sp.;38;13;Miners::Bacterie
uncultured Rhodopirellula sp.;38;13;Miners::Bacterie
uncultured Singulisphaera sp.;38;13;Miners::Bacterie
uncultured Solibacter sp.;38;13;Miners::Bacterie
uncultured Terriglobus sp.;38;13;Miners::Bacterie
uncultured Zavarzinella sp.;38;13;Miners::Bacterie
